@relation MSD_JMIR_LPC_ALL-weka.filters.unsupervised.attribute.Remove-R3-22_MSD_JMIR_MEATHODS_OF_MOMENTS_ALL-weka.filters.unsupervised.attribute.Remove-R3-weka.filters.unsupervised.attribute.Remove-R1-2-weka.filters.unsupervised.attribute.Normalize-S2.0-T-1.0-weka.filters.unsupervised.instance.RemovePercentage-P90.0

@attribute Method_of_Moments_Overall_Standard_Deviation_1 numeric
@attribute Method_of_Moments_Overall_Standard_Deviation_2 numeric
@attribute Method_of_Moments_Overall_Standard_Deviation_3 numeric
@attribute Method_of_Moments_Overall_Standard_Deviation_4 numeric
@attribute Method_of_Moments_Overall_Standard_Deviation_5 numeric
@attribute Method_of_Moments_Overall_Average_1 numeric
@attribute Method_of_Moments_Overall_Average_2 numeric
@attribute Method_of_Moments_Overall_Average_3 numeric
@attribute Method_of_Moments_Overall_Average_4 numeric
@attribute Method_of_Moments_Overall_Average_5 numeric
@attribute class {BIG_BAND,BLUES_CONTEMPORARY,COUNTRY_TRADITIONAL,DANCE,ELECTRONICA,EXPERIMENTAL,FOLK_INTERNATIONAL,GOSPEL,GRUNGE_EMO,HIP_HOP_RAP,JAZZ_CLASSIC,METAL_ALTERNATIVE,METAL_DEATH,METAL_HEAVY,POP_CONTEMPORARY,POP_INDIE,POP_LATIN,PUNK,REGGAE,RNB_SOUL,ROCK_ALTERNATIVE,ROCK_COLLEGE,ROCK_CONTEMPORARY,ROCK_HARD,ROCK_NEO_PSYCHEDELIA}

@data
-0.41588,-0.474819,-0.651909,-0.69532,-0.768544,-0.673834,-0.229484,-0.211758,0.127588,-0.209402,DANCE
-0.164526,-0.571625,-0.67546,-0.7,-0.746796,-0.513905,-0.442254,-0.389544,0.105925,-0.205106,ELECTRONICA
-0.559201,-0.494415,-0.619873,-0.706301,-0.809043,-0.722257,-0.32507,-0.180074,0.097556,-0.279919,POP_CONTEMPORARY
-0.87649,-0.801607,-0.807143,-0.682988,-0.632178,-0.928156,-0.769765,-0.808062,-0.375526,-0.553393,BIG_BAND
-0.472527,-0.663845,-0.669095,-0.70387,-0.735756,-0.581786,-0.393991,-0.590213,-0.498117,-0.806344,PUNK
-0.513078,-0.522242,-0.473975,-0.425113,-0.429681,-0.819014,-0.657653,-0.614857,-0.189474,-0.451788,ELECTRONICA
-0.621111,-0.546933,-0.563579,-0.683888,-0.743745,-0.725988,-0.450516,-0.396233,0.058169,-0.255403,ROCK_ALTERNATIVE
-0.609039,-0.736978,-0.698373,-0.652115,-0.6481,-0.695424,-0.683005,-0.660341,-0.172735,-0.407052,POP_INDIE
-0.540319,-0.828258,-0.873126,-0.92559,-0.914341,-0.154865,-0.290329,-0.274776,0.256086,-0.080753,ROCK_HARD
-0.57375,-0.635783,-0.693847,-0.80126,-0.80749,-0.697557,-0.401127,-0.303292,0.163036,-0.174523,GOSPEL
-0.699582,-0.49951,-0.491938,-0.60036,-0.647822,-0.859085,-0.442817,-0.515578,-0.374,-0.719702,RNB_SOUL
-0.499458,-0.726592,-0.745262,-0.834023,-0.84405,-0.55673,-0.384789,-0.33568,0.175344,-0.159864,ROCK_NEO_PSYCHEDELIA
-0.341278,-0.660317,-0.713579,-0.770117,-0.800111,-0.502266,-0.353803,-0.28921,0.169436,-0.176545,ROCK_COLLEGE
-0.222102,-0.62571,-0.633098,-0.725833,-0.755839,-0.559574,-0.447324,-0.585636,-0.477291,-0.803437,POP_LATIN
-0.536914,-0.601411,-0.349293,-0.135824,-0.035784,-0.689116,-0.670986,-0.605703,-0.153534,-0.411854,ROCK_CONTEMPORARY
-0.753815,-0.809759,-0.809052,-0.732403,-0.723662,-0.891781,-0.594178,-0.662771,-0.078699,-0.277392,POP_CONTEMPORARY
-0.406593,-0.611954,-0.585856,-0.587579,-0.607822,-0.671524,-0.602629,-0.570498,-0.079684,-0.343865,ROCK_CONTEMPORARY
-0.247794,-0.436018,-0.427369,-0.542844,-0.56344,-0.596091,-0.543474,-0.438479,-0.048175,-0.366359,ELECTRONICA
-0.250271,-0.354105,-0.438331,-0.615482,-0.705354,-0.682541,-0.469484,-0.522971,-0.438249,-0.753873,HIP_HOP_RAP
0.049373,-0.419165,-0.683946,-0.634023,-0.861581,-0.198578,0.027981,-0.163528,-0.406691,-0.635536,POP_CONTEMPORARY
-0.538771,-0.678464,-0.635644,-0.59874,-0.612094,-0.726966,-0.670235,-0.655941,-0.176181,-0.410843,ROCK_ALTERNATIVE
-0.272868,-0.521066,-0.574752,-0.711071,-0.71018,-0.460773,-0.408451,-0.326527,0.122172,-0.190699,ELECTRONICA
-0.266987,-0.60823,-0.546676,-0.676058,-0.689764,-0.30964,-0.361315,-0.397993,-0.26677,-0.636547,METAL_ALTERNATIVE
-0.653614,-0.749559,-0.764215,-0.814851,-0.836061,-0.572901,-0.464601,-0.41454,0.13645,-0.164918,PUNK
-0.104783,-0.629708,-0.585644,-0.634923,-0.647046,-0.414927,-0.416714,-0.536701,-0.403934,-0.735372,METAL_HEAVY
-0.448073,-0.629159,-0.729349,-0.859046,-0.882552,-0.697379,-0.540282,-0.786587,-0.698988,-0.948338,ELECTRONICA
-0.358923,-0.507741,-0.523338,-0.686319,-0.715284,-0.475078,-0.386103,-0.547615,-0.467691,-0.776545,GRUNGE_EMO
-0.844142,-0.892808,-0.876096,-0.806571,-0.771928,-0.917006,-0.793239,-0.855835,-0.456564,-0.62669,GOSPEL
-0.468194,-0.529296,-0.604809,-0.739424,-0.771207,-0.711328,-0.44169,-0.325119,0.089678,-0.25793,HIP_HOP_RAP
-0.785265,-0.48736,-0.431259,-0.60009,-0.619085,-0.895335,-0.55662,-0.606055,-0.433031,-0.749577,COUNTRY_TRADITIONAL
-0.104473,-0.663374,-0.557355,-0.59604,-0.667684,-0.099956,-0.462911,-0.583876,-0.404131,-0.750411,POP_INDIE
-0.511531,-0.470116,-0.46867,-0.582718,-0.648266,-0.699778,-0.448075,-0.507833,-0.336287,-0.687603,BIG_BAND
-0.734375,-0.542622,-0.505728,-0.542934,-0.584022,-0.909996,-0.623662,-0.603943,-0.164365,-0.431063,ELECTRONICA
-0.699768,-0.67184,-0.755092,-0.817462,-0.827351,-0.696135,-0.383286,-0.400106,0.176821,-0.11538,METAL_HEAVY
-0.679307,-0.544974,-0.574965,-0.670117,-0.670458,-0.817059,-0.454272,-0.353635,0.092632,-0.238468,DANCE
-0.635041,-0.688654,-0.612164,-0.581998,-0.601664,-0.853754,-0.691455,-0.603591,-0.158949,-0.45836,EXPERIMENTAL
-0.404736,-0.529296,-0.554738,-0.691269,-0.714064,-0.686184,-0.357746,-0.46101,-0.355488,-0.704537,POP_CONTEMPORARY
-0.570655,-0.705193,-0.617397,-0.536364,-0.54491,-0.756997,-0.803568,-0.774652,-0.398567,-0.62947,POP_LATIN
-0.610896,-0.615285,-0.560891,-0.656796,-0.682164,-0.78534,-0.594366,-0.531068,-0.062452,-0.347909,ROCK_ALTERNATIVE
-0.624826,-0.592005,-0.57447,-0.679838,-0.725104,-0.714616,-0.5523,-0.485654,-0.018635,-0.322128,POP_INDIE
-0.337873,-0.485793,-0.458204,-0.443924,-0.447212,-0.733629,-0.640376,-0.568034,-0.152549,-0.444711,ELECTRONICA
-0.37471,-0.661493,-0.596252,-0.612511,-0.655756,-0.560995,-0.537653,-0.539518,-0.325358,-0.695185,ROCK_COLLEGE
-0.399783,-0.601803,-0.665842,-0.743294,-0.750236,-0.675611,-0.438498,-0.378278,0.125126,-0.198787,REGGAE
-0.741681,-0.626298,-0.662235,-0.762826,-0.810208,-0.815104,-0.378967,-0.305756,0.144327,-0.196007,ELECTRONICA
-0.650518,-0.549285,-0.702829,-0.784428,-0.805992,-0.84327,-0.60169,-0.749903,-0.630554,-0.906736,DANCE
-0.389259,-0.631237,-0.626945,-0.719352,-0.745465,-0.583918,-0.543099,-0.470516,0.013367,-0.292051,ROCK_CONTEMPORARY
-0.531342,-0.678189,-0.690311,-0.722682,-0.727989,-0.634029,-0.534836,-0.511706,0.024198,-0.255908,JAZZ_CLASSIC
-0.517103,-0.692142,-0.664074,-0.690909,-0.720555,-0.582141,-0.583099,-0.548319,-0.033405,-0.303172,COUNTRY_TRADITIONAL
-0.492648,-0.608309,-0.699151,-0.790189,-0.814369,-0.634474,-0.264789,-0.451505,-0.422544,-0.739163,POP_CONTEMPORARY
-0.241294,-0.35293,-0.518388,-0.640144,-0.72111,-0.612439,-0.283756,-0.324767,-0.321124,-0.647921,HIP_HOP_RAP
-0.600371,-0.565354,-0.594272,-0.633573,-0.657587,-0.829498,-0.510986,-0.424397,0.028137,-0.305699,GOSPEL
-0.322396,-0.525377,-0.511033,-0.629613,-0.662247,-0.67641,-0.522629,-0.455378,-0.016173,-0.318842,REGGAE
-0.520508,-0.660788,-0.680198,-0.785149,-0.803329,-0.597779,-0.482066,-0.40609,0.115772,-0.176798,METAL_DEATH
-0.939452,-0.847227,-0.821924,-0.721332,-0.691262,-0.969747,-0.794366,-0.837564,-0.438249,-0.623657,ELECTRONICA
-0.79644,-0.630805,-0.72454,-0.790459,-0.790402,-0.816704,-0.347418,-0.40257,0.20193,-0.106786,DANCE
-0.009751,-0.696061,-0.68918,-0.766787,-0.779806,-0.115415,-0.194178,-0.327583,-0.269724,-0.619361,METAL_DEATH
-0.571893,-0.657339,-0.678996,-0.80081,-0.814147,-0.604976,-0.433239,-0.362084,0.127588,-0.204095,ROCK_CONTEMPORARY
-0.136976,-0.526945,-0.645403,-0.746625,-0.797947,-0.575033,-0.264601,-0.216335,0.139404,-0.21193,POP_CONTEMPORARY
-0.364804,-0.324319,-0.521853,-0.60144,-0.701082,-0.740737,-0.249202,-0.223728,0.043891,-0.27537,DANCE
-0.536295,-0.722947,-0.794767,-0.860666,-0.850485,-0.531675,-0.294272,-0.299067,0.238363,-0.084292,PUNK
-0.739947,-0.662904,-0.61174,-0.620252,-0.641609,-0.824789,-0.722817,-0.673684,-0.254462,-0.525844,JAZZ_CLASSIC
-0.557344,-0.64758,-0.671075,-0.724482,-0.724216,-0.646202,-0.395869,-0.351171,0.155158,-0.165929,ROCK_HARD
-0.509673,-0.618381,-0.694767,-0.814941,-0.861193,-0.495158,-0.301972,-0.200493,0.150727,-0.220018,ROCK_COLLEGE
-0.657019,-0.660631,-0.756506,-0.862466,-0.874119,-0.792981,-0.587418,-0.769548,-0.641976,-0.909693,RNB_SOUL
-0.603777,-0.765354,-0.778925,-0.856976,-0.852483,-0.56526,-0.373146,-0.338849,0.204392,-0.113105,ROCK_HARD
-0.814425,-0.778601,-0.753253,-0.739064,-0.772261,-0.863438,-0.558873,-0.585988,-0.012234,-0.251611,ROCK_COLLEGE
-0.423309,-0.641231,-0.676591,-0.741584,-0.756838,-0.681297,-0.390798,-0.342017,0.159097,-0.165171,ROCK_HARD
-0.562606,-0.754301,-0.736987,-0.808731,-0.84172,-0.463794,-0.484131,-0.427566,0.111341,-0.193226,ROCK_NEO_PSYCHEDELIA
-0.461384,-0.45483,-0.439038,-0.546715,-0.576699,-0.745535,-0.506103,-0.443056,-0.027497,-0.321623,HIP_HOP_RAP
-0.170407,-0.600235,-0.653678,-0.761026,-0.788793,-0.374411,-0.374085,-0.474388,-0.385964,-0.728295,ROCK_ALTERNATIVE
-0.471908,-0.698452,-0.737058,-0.859406,-0.86846,-0.476944,-0.365822,-0.24802,0.188637,-0.163655,METAL_ALTERNATIVE
-0.253057,-0.356849,-0.357355,-0.569847,-0.671734,-0.653932,-0.330892,-0.32019,-0.274155,-0.617591,ROCK_CONTEMPORARY
-0.706423,-0.525769,-0.56075,-0.658506,-0.672621,-0.796979,-0.5677,-0.519803,-0.058514,-0.327689,GOSPEL
-0.656709,-0.497942,-0.546888,-0.683708,-0.711068,-0.804176,-0.384225,-0.506073,-0.419393,-0.743207,COUNTRY_TRADITIONAL
-0.634731,-0.339996,-0.522489,-0.613771,-0.701637,-0.844869,-0.350986,-0.303292,0.047338,-0.263743,REGGAE
-0.200433,-0.595924,-0.686068,-0.761386,-0.79484,-0.448956,-0.281878,-0.286393,0.186175,-0.137622,ROCK_COLLEGE
-0.377186,-0.51166,-0.527581,-0.547705,-0.57448,-0.694358,-0.627981,-0.580708,-0.145164,-0.42525,REGGAE
-0.567559,-0.454047,-0.525318,-0.683888,-0.734424,-0.762328,-0.633615,-0.638796,-0.425153,-0.748793,JAZZ_CLASSIC
-0.583965,-0.700098,-0.604597,-0.607111,-0.640333,-0.696046,-0.644695,-0.692413,-0.459912,-0.781777,METAL_ALTERNATIVE
-0.64278,-0.504213,-0.536987,-0.606751,-0.628904,-0.804709,-0.457653,-0.384263,0.062108,-0.264249,JAZZ_CLASSIC
-0.417118,-0.659102,-0.653536,-0.746355,-0.797115,-0.451533,-0.441502,-0.403626,0.106418,-0.208139,ROCK_ALTERNATIVE
-0.366042,-0.604154,-0.600071,-0.686319,-0.723606,-0.469214,-0.448826,-0.390952,0.094109,-0.217743,REGGAE
-0.240365,-0.633235,-0.673692,-0.779568,-0.774369,-0.406219,-0.37615,-0.51241,-0.43948,-0.764388,METAL_DEATH
-0.390497,-0.391338,-0.424894,-0.607021,-0.657531,-0.722879,-0.574836,-0.584932,-0.416784,-0.736636,REGGAE
-0.596347,-0.470508,-0.517397,-0.506301,-0.512732,-0.80924,-0.566761,-0.515226,-0.070822,-0.362568,PUNK
-0.517412,-0.48109,-0.490382,-0.578578,-0.593287,-0.804798,-0.522066,-0.441648,-0.005834,-0.309743,ROCK_COLLEGE
-0.272249,-0.437586,-0.476733,-0.586769,-0.606824,-0.654998,-0.449577,-0.407147,0.025675,-0.262985,POP_LATIN
-0.678997,-0.409759,-0.446818,-0.589469,-0.647878,-0.847357,-0.523756,-0.554304,-0.433178,-0.75357,GRUNGE_EMO
-0.29237,-0.463453,-0.581471,-0.623312,-0.665631,-0.515682,-0.396056,-0.339553,0.089678,-0.235941,POP_CONTEMPORARY
-0.846185,-0.872036,-0.846181,-0.712331,-0.666519,-0.899867,-0.738028,-0.903327,-0.705339,-0.937445,POP_INDIE
-0.451788,-0.593572,-0.734017,-0.755986,-0.788516,-0.762772,-0.581972,-0.684351,-0.491815,-0.805788,ROCK_CONTEMPORARY
-0.690729,-0.245542,-0.374257,-0.513141,-0.621304,-0.854198,-0.393052,-0.330752,-0.213598,-0.56325,HIP_HOP_RAP
-0.34716,-0.442289,-0.619024,-0.648065,-0.781137,-0.54056,-0.303099,-0.26527,0.104941,-0.215215,COUNTRY_TRADITIONAL
-0.492648,-0.610464,-0.515347,-0.59523,-0.635784,-0.610129,-0.466854,-0.544094,-0.365384,-0.712878,POP_INDIE
-0.438477,-0.766765,-0.805233,-0.636904,-0.583079,-0.713105,-0.644319,-0.72445,-0.165842,-0.335018,BLUES_CONTEMPORARY
-0.870763,-0.73204,-0.747595,-0.675698,-0.665798,-0.936268,-0.709108,-0.725682,-0.254954,-0.462151,ROCK_NEO_PSYCHEDELIA
-0.688593,-0.658593,-0.724187,-0.759946,-0.761831,-0.860329,-0.677559,-0.768667,-0.566108,-0.850348,RNB_SOUL
-0.727008,-0.686263,-0.805092,-0.858866,-0.844716,-0.669125,-0.163944,-0.149093,0.229993,-0.100215,POP_INDIE
-0.492648,-0.648168,-0.66471,-0.736634,-0.742857,-0.673923,-0.425728,-0.538462,-0.38813,-0.734361,POP_LATIN
-0.787463,-0.703978,-0.699293,-0.754005,-0.757337,-0.826211,-0.480563,-0.400458,0.102479,-0.231897,JAZZ_CLASSIC
-0.197028,-0.641936,-0.670156,-0.708461,-0.719445,-0.42159,-0.471737,-0.397641,0.110356,-0.208139,GOSPEL
-0.552391,-0.600235,-0.646888,-0.673447,-0.691429,-0.689471,-0.634742,-0.621193,-0.140241,-0.38203,ROCK_ALTERNATIVE
-0.676211,-0.657927,-0.759547,-0.864806,-0.876893,-0.735584,-0.677559,-0.83098,-0.680132,-0.934159,BLUES_CONTEMPORARY
-0.336326,-0.721301,-0.71867,-0.760126,-0.772372,-0.489649,-0.455775,-0.352579,0.135465,-0.215721,POP_INDIE
-0.476242,-0.682657,-0.741867,-0.860666,-0.870236,-0.447979,-0.319249,-0.236402,0.200945,-0.143435,ROCK_NEO_PSYCHEDELIA
-0.713883,-0.603371,-0.67058,-0.793429,-0.829681,-0.778854,-0.339906,-0.300123,0.153681,-0.181347,ROCK_CONTEMPORARY
-0.631946,-0.729688,-0.713437,-0.784158,-0.807767,-0.680586,-0.519249,-0.491287,0.069493,-0.194743,GRUNGE_EMO
-0.363566,-0.767705,-0.832107,-0.89802,-0.876671,-0.320569,-0.274554,-0.26351,0.270364,-0.049412,METAL_DEATH
-0.221483,-0.63641,-0.682107,-0.748965,-0.769043,-0.410218,-0.343662,-0.504313,-0.428501,-0.758473,PUNK
-0.417428,-0.726631,-0.774611,-0.856436,-0.855756,-0.457219,-0.414836,-0.395881,0.170913,-0.12827,METAL_ALTERNATIVE
-0.454264,-0.676818,-0.68041,-0.794239,-0.815035,-0.491604,-0.413897,-0.37687,0.148266,-0.160875,ROCK_HARD
-0.405046,-0.486185,-0.514144,-0.581368,-0.592566,-0.678187,-0.518122,-0.450097,-0.008296,-0.313029,ROCK_ALTERNATIVE
-0.228293,-0.346659,-0.532107,-0.651215,-0.742469,-0.61546,-0.413146,-0.475444,-0.360116,-0.70302,POP_CONTEMPORARY
-0.679926,-0.68979,-0.64901,-0.649775,-0.67362,-0.780009,-0.595117,-0.496568,-0.010757,-0.325919,BLUES_CONTEMPORARY
-0.621111,-0.666667,-0.709689,-0.832133,-0.848211,-0.70582,-0.331643,-0.284633,0.182237,-0.155061,ROCK_COLLEGE
-0.765733,-0.837664,-0.778854,-0.726463,-0.681609,-0.870369,-0.821972,-0.917726,-0.709229,-0.940124,ROCK_COLLEGE
-0.622969,-0.7204,-0.732037,-0.829163,-0.8319,-0.650644,-0.40338,-0.372998,0.175344,-0.130039,ROCK_HARD
-0.555487,-0.579071,-0.611103,-0.566517,-0.545465,-0.8239,-0.506667,-0.532125,0.020259,-0.238216,HIP_HOP_RAP
-0.628231,-0.757554,-0.714851,-0.683348,-0.690596,-0.694269,-0.690704,-0.621546,-0.152549,-0.436118,ROCK_CONTEMPORARY
-0.452716,-0.70339,-0.69604,-0.718722,-0.76294,-0.515948,-0.370704,-0.520507,-0.450114,-0.783597,GRUNGE_EMO
-0.556106,-0.599451,-0.635644,-0.692619,-0.710125,-0.762594,-0.450329,-0.384967,0.105433,-0.208139,EXPERIMENTAL
-0.794583,-0.751675,-0.765842,-0.853645,-0.8643,-0.821857,-0.409014,-0.370533,0.169928,-0.150259,EXPERIMENTAL
-0.218387,-0.565746,-0.528359,-0.694509,-0.729931,-0.376544,-0.360376,-0.40257,-0.319105,-0.684317,ROCK_COLLEGE
-0.315586,-0.602195,-0.530905,-0.605671,-0.646768,-0.665393,-0.575775,-0.504665,-0.043744,-0.344117,ELECTRONICA
-0.56694,-0.674819,-0.596322,-0.657696,-0.714397,-0.605775,-0.509296,-0.574723,-0.394038,-0.749046,ROCK_ALTERNATIVE
-0.69045,-0.590829,-0.510255,-0.59982,-0.622469,-0.792448,-0.250516,-0.357155,-0.275632,-0.625679,METAL_DEATH
-0.497291,-0.728277,-0.76181,-0.856976,-0.85337,-0.727588,-0.427981,-0.322302,0.162543,-0.189688,ELECTRONICA
-0.6629,-0.648638,-0.621641,-0.615392,-0.635284,-0.832963,-0.71061,-0.63774,-0.206706,-0.488437,FOLK_INTERNATIONAL
-0.171026,-0.603371,-0.665347,-0.745095,-0.755284,-0.523145,-0.37784,-0.313501,0.165005,-0.157589,ROCK_COLLEGE
-0.534128,-0.721536,-0.694696,-0.752565,-0.770264,-0.469036,-0.583662,-0.57261,-0.03242,-0.271831,ROCK_COLLEGE
-0.393592,-0.732589,-0.763013,-0.858056,-0.855201,-0.499867,-0.331643,-0.271255,0.207346,-0.137116,METAL_HEAVY
-0.582108,-0.746071,-0.771924,-0.857606,-0.854646,-0.449223,-0.322254,-0.313501,0.231962,-0.086566,PUNK
-0.375948,-0.690809,-0.687765,-0.760576,-0.720888,-0.279165,-0.345915,-0.455378,-0.41383,-0.74849,METAL_DEATH
-0.467575,-0.717852,-0.779915,-0.828623,-0.824688,-0.580009,-0.318873,-0.276184,0.239347,-0.086061,METAL_HEAVY
-0.653614,-0.723026,-0.649293,-0.576868,-0.587295,-0.730964,-0.738216,-0.707728,-0.27514,-0.516745,DANCE
-0.69367,-0.40192,-0.536987,-0.579298,-0.633287,-0.928263,-0.25108,-0.395177,-0.358885,-0.681284,COUNTRY_TRADITIONAL
-0.07878,-0.406232,-0.488402,-0.59883,-0.657864,-0.547312,-0.222535,-0.303292,-0.293848,-0.61835,DANCE
-0.291441,-0.467372,-0.516973,-0.657606,-0.698863,-0.545269,-0.344977,-0.371237,-0.276124,-0.632503,ROCK_ALTERNATIVE
-0.534128,-0.586518,-0.529137,-0.565977,-0.591012,-0.759751,-0.612582,-0.559585,-0.105285,-0.38481,POP_INDIE
-0.44343,-0.753714,-0.777228,-0.875788,-0.871512,-0.315504,-0.351549,-0.308572,0.20833,-0.12372,ROCK_NEO_PSYCHEDELIA
-0.680854,-0.714286,-0.721924,-0.681458,-0.675284,-0.828876,-0.602066,-0.607463,-0.062452,-0.290787,COUNTRY_TRADITIONAL
-0.275035,-0.403096,-0.510255,-0.640414,-0.708793,-0.573256,-0.370704,-0.486006,-0.419688,-0.736383,ROCK_COLLEGE
-0.247485,-0.735489,-0.825177,-0.893249,-0.878669,-0.028876,-0.186854,-0.171625,0.229008,-0.118665,METAL_DEATH
-0.405355,-0.571233,-0.579844,-0.713861,-0.771484,-0.530875,-0.430986,-0.35962,0.082293,-0.250095,POP_CONTEMPORARY
-0.615539,-0.804194,-0.765983,-0.691359,-0.669903,-0.786317,-0.762629,-0.78546,-0.361002,-0.566789,ROCK_CONTEMPORARY
-0.498839,-0.656202,-0.77553,-0.777228,-0.823523,-0.437761,-0.202254,-0.160711,0.188637,-0.160875,GRUNGE_EMO
-0.779539,-0.865138,-0.861952,-0.814671,-0.798669,-0.908396,-0.817183,-0.924309,-0.701302,-0.931404,JAZZ_CLASSIC
-0.678688,-0.469332,-0.41959,-0.546355,-0.575312,-0.873034,-0.441878,-0.538109,-0.440711,-0.755516,DANCE
-0.537533,-0.79855,-0.814922,-0.834383,-0.834896,-0.493025,-0.475305,-0.425101,0.141865,-0.156578,DANCE
-0.348398,-0.711817,-0.711315,-0.770387,-0.778086,-0.576899,-0.469296,-0.432494,0.116757,-0.175281,METAL_DEATH
-0.62885,-0.726867,-0.689463,-0.759856,-0.779473,-0.792892,-0.46892,-0.571906,-0.398026,-0.751877,JAZZ_CLASSIC
-0.477171,-0.668744,-0.716549,-0.863096,-0.864688,-0.532652,-0.318122,-0.254709,0.188637,-0.1586,EXPERIMENTAL
-0.680545,-0.526553,-0.573479,-0.658056,-0.69792,-0.82319,-0.515493,-0.446576,0.004013,-0.307216,POP_CONTEMPORARY
-0.750163,-0.650558,-0.665912,-0.755806,-0.76982,-0.866637,-0.441315,-0.429326,0.117741,-0.165929,BLUES_CONTEMPORARY
-0.510912,-0.54223,-0.48819,-0.593519,-0.636838,-0.542959,-0.564695,-0.450097,-0.036359,-0.37192,ELECTRONICA
-0.571893,-0.7126,-0.801839,-0.837354,-0.855978,-0.397601,-0.248263,-0.219504,0.229501,-0.110072,PUNK
-0.629469,-0.616853,-0.61662,-0.681638,-0.703467,-0.80853,-0.623474,-0.65661,-0.420968,-0.754252,ROCK_CONTEMPORARY
-0.493577,-0.658044,-0.671004,-0.768317,-0.786574,-0.475167,-0.438873,-0.40433,0.125126,-0.174776,GOSPEL
-0.295465,-0.107976,-0.188826,-0.265347,-0.30319,-0.795646,-0.168826,-0.089245,-0.035374,-0.324403,DANCE
-0.43631,-0.516363,-0.57256,-0.683888,-0.714064,-0.561528,-0.401502,-0.336736,0.095586,-0.223809,POP_LATIN
-0.719269,-0.69273,-0.791938,-0.843384,-0.858585,-0.717015,-0.265164,-0.212111,0.228024,-0.104512,ROCK_HARD
-0.551772,-0.345091,-0.330622,-0.449775,-0.487157,-0.795291,-0.624038,-0.535997,-0.200798,-0.497788,FOLK_INTERNATIONAL
-0.632874,-0.771076,-0.814569,-0.862376,-0.857198,-0.562683,-0.394742,-0.334272,0.199468,-0.128017,PUNK
-0.275344,-0.441505,-0.485644,-0.60495,-0.704965,-0.530964,-0.409953,-0.418764,-0.277601,-0.637558,ROCK_CONTEMPORARY
-0.65609,-0.543014,-0.569236,-0.571827,-0.610097,-0.864682,-0.668169,-0.640908,-0.217045,-0.478832,COUNTRY_TRADITIONAL
-0.238198,-0.590437,-0.622984,-0.733573,-0.768044,-0.524034,-0.444131,-0.523675,-0.392512,-0.73613,ROCK_HARD
-0.243151,-0.417206,-0.511033,-0.60045,-0.649487,-0.599822,-0.442817,-0.383207,0.02469,-0.296601,ELECTRONICA
-0.654852,-0.557123,-0.389887,-0.29586,-0.332594,-0.732741,-0.789108,-0.690899,-0.352928,-0.642108,DANCE
-0.303823,-0.392122,-0.335785,-0.549595,-0.562164,-0.616881,-0.532582,-0.595846,-0.471334,-0.766764,POP_LATIN
-0.130475,-0.755869,-0.775177,-0.816382,-0.832455,-0.320302,-0.421596,-0.397641,0.16402,-0.14116,POP_INDIE
-0.47067,-0.539879,-0.622489,-0.683528,-0.709903,-0.647179,-0.415775,-0.393769,0.110849,-0.201567,DANCE
-0.235412,-0.422693,-0.489745,-0.59694,-0.672843,-0.51355,-0.305915,-0.382503,-0.284002,-0.631745,METAL_ALTERNATIVE
-0.396378,-0.541054,-0.658699,-0.767867,-0.78552,-0.617592,-0.307793,-0.245203,0.170913,-0.155314,HIP_HOP_RAP
-0.612753,-0.828728,-0.811315,-0.727813,-0.6962,-0.761262,-0.752864,-0.810069,-0.368338,-0.541767,COUNTRY_TRADITIONAL
-0.456121,-0.600235,-0.665771,-0.747795,-0.770541,-0.711239,-0.415211,-0.370181,0.137927,-0.168204,GOSPEL
-0.445597,-0.614345,-0.63819,-0.705851,-0.762275,-0.701199,-0.559624,-0.635628,-0.43564,-0.768229,COUNTRY_TRADITIONAL
-0.451478,-0.614227,-0.598303,-0.690369,-0.719501,-0.577343,-0.244507,-0.32195,-0.250523,-0.613042,GOSPEL
-0.445906,-0.567705,-0.66867,-0.749505,-0.779972,-0.652155,-0.314742,-0.284985,0.171405,-0.14849,POP_CONTEMPORARY
-0.534437,-0.749794,-0.764851,-0.860126,-0.882108,-0.507508,-0.401502,-0.352227,0.170421,-0.16138,ROCK_COLLEGE
-0.67033,-0.633196,-0.621287,-0.740864,-0.744965,-0.847712,-0.439249,-0.391656,0.118726,-0.184633,EXPERIMENTAL
-0.718031,-0.765354,-0.739887,-0.69874,-0.695146,-0.879698,-0.5923,-0.600775,-0.045221,-0.28093,ROCK_CONTEMPORARY
-0.227364,-0.626965,-0.709972,-0.746895,-0.80405,-0.423545,-0.366573,-0.313501,0.166974,-0.163402,GOSPEL
-0.493886,-0.681246,-0.590099,-0.49523,-0.491761,-0.757263,-0.629296,-0.796479,-0.604214,-0.855908,GRUNGE_EMO
-0.403498,-0.62865,-0.688543,-0.784428,-0.816311,-0.408174,-0.340469,-0.269495,0.177806,-0.152787,PUNK
-0.194242,-0.384676,-0.697808,-0.60432,-0.737365,-0.666548,-0.157183,-0.154374,0.084263,-0.251611,DANCE
-0.481504,-0.607682,-0.69901,-0.664086,-0.623135,-0.691515,-0.448263,-0.40433,0.157128,-0.127006,METAL_HEAVY
-0.456431,-0.561434,-0.559052,-0.49712,-0.496699,-0.699245,-0.538592,-0.481077,-0.001403,-0.302919,ROCK_ALTERNATIVE
-0.888841,-0.776367,-0.631825,-0.540324,-0.512344,-0.954518,-0.840432,-0.894244,-0.659503,-0.89425,ROCK_CONTEMPORARY
