@relation MSD_JMIR_LPC_ALL-weka.filters.unsupervised.attribute.Remove-R3-22_MSD_JMIR_MEATHODS_OF_MOMENTS_ALL-weka.filters.unsupervised.attribute.Remove-R3-weka.filters.unsupervised.attribute.Remove-R1-2-weka.filters.unsupervised.attribute.Normalize-S2.0-T-1.0-weka.filters.unsupervised.instance.Randomize-S23-weka.filters.unsupervised.instance.RemovePercentage-P90.0

@attribute Method_of_Moments_Overall_Standard_Deviation_1 numeric
@attribute Method_of_Moments_Overall_Standard_Deviation_2 numeric
@attribute Method_of_Moments_Overall_Standard_Deviation_3 numeric
@attribute Method_of_Moments_Overall_Standard_Deviation_4 numeric
@attribute Method_of_Moments_Overall_Standard_Deviation_5 numeric
@attribute Method_of_Moments_Overall_Average_1 numeric
@attribute Method_of_Moments_Overall_Average_2 numeric
@attribute Method_of_Moments_Overall_Average_3 numeric
@attribute Method_of_Moments_Overall_Average_4 numeric
@attribute Method_of_Moments_Overall_Average_5 numeric
@attribute class {BIG_BAND,BLUES_CONTEMPORARY,COUNTRY_TRADITIONAL,DANCE,ELECTRONICA,EXPERIMENTAL,FOLK_INTERNATIONAL,GOSPEL,GRUNGE_EMO,HIP_HOP_RAP,JAZZ_CLASSIC,METAL_ALTERNATIVE,METAL_DEATH,METAL_HEAVY,POP_CONTEMPORARY,POP_INDIE,POP_LATIN,PUNK,REGGAE,RNB_SOUL,ROCK_ALTERNATIVE,ROCK_COLLEGE,ROCK_CONTEMPORARY,ROCK_HARD,ROCK_NEO_PSYCHEDELIA}

@data
-0.655162,-0.738115,-0.705728,-0.69532,-0.705076,-0.776988,-0.603192,-0.597958,-0.073776,-0.329205,POP_CONTEMPORARY
-0.901811,-0.884382,-0.84703,-0.762016,-0.728211,-0.93737,-0.768075,-0.802429,-0.368437,-0.555415,JAZZ_CLASSIC
-0.489862,-0.718636,-0.799293,-0.878938,-0.861526,-0.373789,-0.266854,-0.23781,0.238855,-0.096171,ROCK_HARD
-0.755858,-0.699706,-0.782815,-0.794329,-0.846935,-0.841759,-0.292207,-0.259285,0.182237,-0.185138,ROCK_ALTERNATIVE
-0.661972,-0.545365,-0.620438,-0.723492,-0.741637,-0.797068,-0.396244,-0.546559,-0.453315,-0.774978,GOSPEL
-0.605634,-0.338428,-0.441584,-0.636274,-0.655534,-0.856775,-0.405258,-0.538814,-0.456367,-0.756022,POP_LATIN
-0.590466,-0.705663,-0.702051,-0.791179,-0.828627,-0.623279,-0.490704,-0.429678,0.077862,-0.244534,POP_INDIE
-0.613992,-0.610974,-0.624752,-0.730333,-0.752677,-0.73434,-0.464789,-0.376518,0.100017,-0.219007,FOLK_INTERNATIONAL
-0.450859,-0.626533,-0.515205,-0.534383,-0.56516,-0.715948,-0.564695,-0.557472,-0.341063,-0.698724,JAZZ_CLASSIC
-0.310323,-0.580639,-0.529632,-0.549145,-0.599501,-0.469658,-0.519812,-0.46946,0.002043,-0.297612,ROCK_COLLEGE
-0.551772,-0.573584,-0.68628,-0.677138,-0.718058,-0.706353,-0.495962,-0.473684,0.049799,-0.225073,GOSPEL
-0.511531,-0.615873,-0.632532,-0.687399,-0.711345,-0.694447,-0.559624,-0.485302,0.002536,-0.294579,GOSPEL
-0.593871,-0.739643,-0.698373,-0.741404,-0.771096,-0.645047,-0.512676,-0.457842,0.07737,-0.218248,ROCK_COLLEGE
-0.63566,-0.618029,-0.635644,-0.822232,-0.85853,-0.768992,-0.377089,-0.227953,0.126603,-0.256919,DANCE
-0.851819,-0.577503,-0.630127,-0.760306,-0.788904,-0.897379,-0.51061,-0.601831,-0.490732,-0.814533,ROCK_HARD
-0.394831,-0.61552,-0.688685,-0.807741,-0.825742,-0.497024,-0.303474,-0.258933,0.181744,-0.162391,PUNK
-0.778424,-0.787889,-0.805163,-0.827633,-0.822302,-0.731497,-0.518122,-0.396585,0.117741,-0.219259,ROCK_NEO_PSYCHEDELIA
-0.451169,-0.675289,-0.72355,-0.789649,-0.800388,-0.539849,-0.361502,-0.591973,-0.493883,-0.79909,PUNK
-0.466027,-0.651813,-0.664286,-0.778128,-0.800444,-0.615993,-0.443005,-0.384967,0.117741,-0.198281,COUNTRY_TRADITIONAL
-0.534437,-0.716912,-0.822631,-0.872727,-0.869903,-0.457486,-0.179531,-0.178314,0.2231,-0.127764,METAL_HEAVY
-0.586751,-0.61454,-0.600636,-0.629523,-0.640277,-0.757441,-0.59493,-0.535293,-0.055067,-0.338557,REGGAE
-0.612444,-0.80243,-0.786987,-0.755896,-0.745631,-0.81928,-0.729202,-0.842985,-0.640056,-0.901934,GOSPEL
-0.135738,-0.359984,-0.395898,-0.494599,-0.528599,-0.492492,-0.340282,-0.323359,0.037491,-0.266271,ROCK_COLLEGE
-0.730228,-0.604154,-0.680552,-0.785599,-0.781637,-0.819191,-0.53108,-0.67731,-0.546612,-0.842335,COUNTRY_TRADITIONAL
-0.325491,-0.672232,-0.696818,-0.807741,-0.836172,-0.320302,-0.407887,-0.375462,0.159097,-0.142424,POP_CONTEMPORARY
-0.70404,-0.813443,-0.807992,-0.70036,-0.65337,-0.829498,-0.690704,-0.705545,-0.200798,-0.407557,JAZZ_CLASSIC
-0.709271,-0.753635,-0.714498,-0.725203,-0.693537,-0.819014,-0.537089,-0.5022,0.060631,-0.208897,ROCK_HARD
-0.677449,-0.569665,-0.654809,-0.732943,-0.765825,-0.829676,-0.4723,-0.406443,0.069,-0.245293,POP_INDIE
-0.173503,-0.67329,-0.673197,-0.810801,-0.831512,-0.391648,-0.360939,-0.309629,0.174852,-0.151523,ROCK_NEO_PSYCHEDELIA
-0.773379,-0.651382,-0.623762,-0.661926,-0.70208,-0.760462,-0.505164,-0.47298,0.030598,-0.282194,ELECTRONICA
-0.694567,-0.517931,-0.559477,-0.563276,-0.580028,-0.846291,-0.732958,-0.717585,-0.337223,-0.577152,POP_INDIE
-0.504721,-0.528905,-0.593564,-0.712511,-0.720666,-0.754953,-0.322817,-0.403626,0.175836,-0.076456,POP_INDIE
-0.793221,-0.566138,-0.580905,-0.682088,-0.56749,-0.904753,-0.330141,-0.45573,-0.382123,-0.715152,POP_CONTEMPORARY
-0.736109,-0.47913,-0.450566,-0.568947,-0.590125,-0.887072,-0.509296,-0.415596,-0.014696,-0.339062,EXPERIMENTAL
-0.506268,-0.663492,-0.629137,-0.69622,-0.716117,-0.616704,-0.538592,-0.619433,-0.447899,-0.773512,ROCK_HARD
-0.325182,-0.577895,-0.641089,-0.748065,-0.744743,-0.527499,-0.325258,-0.45925,-0.401472,-0.723998,METAL_ALTERNATIVE
-0.409379,-0.425044,-0.518105,-0.60468,-0.647601,-0.666992,-0.466854,-0.408907,0.014351,-0.290282,ROCK_CONTEMPORARY
-0.523913,-0.653694,-0.647808,-0.688659,-0.720444,-0.67108,-0.508357,-0.466995,0.052753,-0.244029,METAL_DEATH
-0.128927,-0.580639,-0.544625,-0.629883,-0.663245,-0.293647,-0.337653,-0.429326,-0.31044,-0.6598,METAL_ALTERNATIVE
-0.540009,-0.656633,-0.642928,-0.766607,-0.765492,-0.589871,-0.46554,-0.434607,0.105433,-0.170226,METAL_HEAVY
-0.163597,-0.551636,-0.442433,-0.569217,-0.52638,-0.362861,-0.290892,-0.464883,-0.394235,-0.705548,ROCK_HARD
-0.642161,-0.566529,-0.600778,-0.645005,-0.665853,-0.773523,-0.531455,-0.452561,0.020752,-0.290029,COUNTRY_TRADITIONAL
-0.908992,-0.895316,-0.877086,-0.816112,-0.794119,-0.917112,-0.736901,-0.737229,-0.27514,-0.496777,ELECTRONICA
-0.254295,-0.53008,-0.604243,-0.677048,-0.725992,-0.51044,-0.50385,-0.51417,-0.008296,-0.273095,FOLK_INTERNATIONAL
-0.67714,-0.527337,-0.653465,-0.706661,-0.791345,-0.814838,-0.288075,-0.259989,0.13645,-0.198534,POP_CONTEMPORARY
-0.371305,-0.612424,-0.656648,-0.757426,-0.769709,-0.463883,-0.40939,-0.345538,0.138419,-0.180083,DANCE
-0.440644,-0.515187,-0.570156,-0.706211,-0.761276,-0.702443,-0.443192,-0.303644,0.065062,-0.312524,POP_CONTEMPORARY
-0.69661,-0.644013,-0.669731,-0.717012,-0.702247,-0.797779,-0.397371,-0.600422,-0.52426,-0.82027,ROCK_HARD
-0.305371,-0.447776,-0.466761,-0.562646,-0.693592,-0.549,-0.34892,-0.333216,-0.236245,-0.61102,POP_CONTEMPORARY
-0.236341,-0.672624,-0.69703,-0.758236,-0.787295,-0.473834,-0.20507,-0.324063,-0.305664,-0.651207,POP_LATIN
-0.70664,-0.646757,-0.56867,-0.548065,-0.577698,-0.849667,-0.686573,-0.632107,-0.19489,-0.467964,GOSPEL
-0.460455,-0.566921,-0.60099,-0.693159,-0.723384,-0.707597,-0.46385,-0.402218,0.073431,-0.242007,HIP_HOP_RAP
-0.226126,-0.501862,-0.651627,-0.7,-0.795562,-0.527677,-0.288826,-0.214927,0.125126,-0.222798,GOSPEL
-0.544653,-0.439153,-0.532107,-0.69775,-0.709237,-0.822657,-0.313991,-0.459954,-0.463112,-0.762947,HIP_HOP_RAP
-0.613373,-0.874505,-0.866761,-0.783888,-0.765492,-0.751932,-0.700282,-0.743355,-0.238215,-0.418173,METAL_DEATH
-0.192695,-0.460709,-0.469024,-0.681818,-0.681054,-0.588005,-0.282817,-0.460306,-0.454742,-0.745482,METAL_ALTERNATIVE
-0.832657,-0.731491,-0.690382,-0.705041,-0.72516,-0.910706,-0.627981,-0.588101,-0.090515,-0.362821,COUNTRY_TRADITIONAL
-0.620802,-0.85726,-0.868741,-0.745365,-0.688044,-0.843803,-0.738967,-0.816194,-0.3515,-0.507393,COUNTRY_TRADITIONAL
-0.530104,-0.719616,-0.662447,-0.610801,-0.624632,-0.759574,-0.665728,-0.628939,-0.143687,-0.398711,ROCK_HARD
-0.812011,-0.553988,-0.647313,-0.694509,-0.769154,-0.89187,-0.520188,-0.461362,0.00549,-0.304941,GOSPEL
-0.753753,-0.712992,-0.805658,-0.853555,-0.838169,-0.824345,-0.297465,-0.240275,0.24427,-0.084797,METAL_DEATH
-0.256771,-0.717617,-0.737694,-0.840234,-0.828849,-0.487072,-0.294272,-0.233586,0.198484,-0.156578,PUNK
-0.588299,-0.586126,-0.626308,-0.69676,-0.717559,-0.78223,-0.413146,-0.384615,0.119218,-0.190699,BLUES_CONTEMPORARY
-0.371614,-0.582207,-0.54604,-0.60297,-0.621859,-0.699245,-0.597746,-0.509593,-0.069837,-0.393909,POP_CONTEMPORARY
-0.374091,-0.485401,-0.606931,-0.717732,-0.787295,-0.522523,-0.289577,-0.249428,0.121188,-0.206622,FOLK_INTERNATIONAL
-0.588299,-0.484225,-0.517963,-0.563816,-0.575146,-0.810928,-0.601502,-0.566978,-0.119563,-0.385821,GOSPEL
-0.263891,-0.51989,-0.53338,-0.678308,-0.726657,-0.453754,-0.221221,-0.195564,-0.203752,-0.564009,METAL_ALTERNATIVE
-0.583346,-0.670939,-0.727228,-0.782538,-0.820583,-0.709018,-0.645446,-0.789051,-0.636807,-0.909339,EXPERIMENTAL
-0.331682,-0.602979,-0.640736,-0.761926,-0.779861,-0.422479,-0.35493,-0.290266,0.149743,-0.189688,GOSPEL
-0.624826,-0.583382,-0.648232,-0.724932,-0.722497,-0.809862,-0.453709,-0.394473,0.111833,-0.190446,POP_INDIE
-0.582727,-0.646874,-0.640806,-0.752475,-0.782968,-0.629587,-0.506291,-0.40081,0.069,-0.263743,GOSPEL
-0.698096,-0.768097,-0.798444,-0.863636,-0.864411,-0.629498,-0.421033,-0.330048,0.182237,-0.154809,EXPERIMENTAL
-0.306609,-0.163237,-0.309689,-0.418992,-0.465243,-0.772101,-0.473991,-0.439887,-0.144179,-0.422975,DANCE
-0.73809,-0.807839,-0.783876,-0.667237,-0.646158,-0.86566,-0.70216,-0.738109,-0.247077,-0.440162,POP_INDIE
-0.828479,-0.68834,-0.676733,-0.693609,-0.685659,-0.922132,-0.639061,-0.713149,-0.516579,-0.825199,POP_LATIN
0.025538,-0.427004,-0.551909,-0.621422,-0.645936,-0.635362,-0.344413,-0.34765,0.103956,-0.195248,POP_LATIN
-0.68364,-0.768411,-0.779349,-0.786499,-0.791623,-0.816082,-0.458967,-0.444112,0.14285,-0.13838,POP_INDIE
-0.510602,-0.724789,-0.738897,-0.852115,-0.865076,-0.510529,-0.399249,-0.318782,0.160082,-0.193732,PUNK
-0.709488,-0.540662,-0.616902,-0.637084,-0.657809,-0.863172,-0.464038,-0.431086,0.080324,-0.208391,REGGAE
-0.566631,-0.646914,-0.661174,-0.718722,-0.732982,-0.673301,-0.571268,-0.535293,-0.023558,-0.293315,COUNTRY_TRADITIONAL
-0.640613,-0.609289,-0.592221,-0.69793,-0.721775,-0.778498,-0.396056,-0.538462,-0.454102,-0.776823,ROCK_HARD
-0.730197,-0.780129,-0.752475,-0.70387,-0.701026,-0.802665,-0.69108,-0.67217,-0.185535,-0.4207,FOLK_INTERNATIONAL
-0.539081,-0.601411,-0.569095,-0.533483,-0.520444,-0.773612,-0.603568,-0.571906,-0.082638,-0.345887,ROCK_CONTEMPORARY
-0.743569,-0.728434,-0.744272,-0.718992,-0.699917,-0.855797,-0.625164,-0.613096,-0.089038,-0.334513,BIG_BAND
-0.572822,-0.579463,-0.706223,-0.749235,-0.833731,-0.79458,-0.221784,-0.145573,0.146789,-0.200303,HIP_HOP_RAP
-0.572202,-0.568489,-0.625389,-0.672727,-0.69975,-0.721279,-0.531455,-0.675198,-0.511164,-0.808796,COUNTRY_TRADITIONAL
-0.541867,-0.656281,-0.591796,-0.611161,-0.690985,-0.616082,-0.627793,-0.647949,-0.394333,-0.7379,POP_CONTEMPORARY
-0.685807,-0.609328,-0.597242,-0.542664,-0.544632,-0.839805,-0.737653,-0.684105,-0.271693,-0.537217,EXPERIMENTAL
-0.181241,-0.55242,-0.572631,-0.591899,-0.582857,-0.597068,-0.481878,-0.442352,0.060631,-0.230886,RNB_SOUL
-0.482433,-0.558691,-0.610396,-0.672997,-0.690596,-0.617148,-0.235117,-0.231121,0.175836,-0.159105,METAL_DEATH
-0.397616,-0.441505,-0.47942,-0.613951,-0.645825,-0.700578,-0.423099,-0.336384,0.045861,-0.291798,DANCE
-0.766104,-0.617206,-0.717185,-0.747525,-0.762053,-0.841848,-0.423286,-0.428974,0.129065,-0.156831,RNB_SOUL
-0.430738,-0.537919,-0.644484,-0.748155,-0.777365,-0.597868,-0.368826,-0.25154,0.132019,-0.228106,POP_CONTEMPORARY
-0.637827,-0.686616,-0.739887,-0.767327,-0.778308,-0.865215,-0.737653,-0.813906,-0.597371,-0.871654,JAZZ_CLASSIC
-0.415261,-0.655771,-0.581683,-0.642034,-0.671012,-0.607019,-0.629296,-0.699877,-0.484824,-0.794465,COUNTRY_TRADITIONAL
-0.623897,-0.606506,-0.642645,-0.754185,-0.758946,-0.784274,-0.377465,-0.509945,-0.417768,-0.762391,POP_CONTEMPORARY
-0.457979,-0.701822,-0.702263,-0.761026,-0.773093,-0.519414,-0.50385,-0.44552,0.090171,-0.200809,ROCK_HARD
-0.302585,-0.63931,-0.648939,-0.663366,-0.678724,-0.671257,-0.523005,-0.509945,0.03946,-0.22204,EXPERIMENTAL
-0.596038,-0.565354,-0.745403,-0.817372,-0.811429,-0.814127,-0.420657,-0.593733,-0.539571,-0.832352,JAZZ_CLASSIC
-0.399783,-0.659259,-0.691867,-0.792079,-0.792899,-0.377965,-0.382535,-0.555008,-0.458878,-0.779704,METAL_ALTERNATIVE
-0.967776,-0.248677,-0.240453,-0.438794,-0.446158,-0.990795,-0.467042,-0.291674,-0.015681,-0.376722,POP_INDIE
-0.534128,-0.750931,-0.812306,-0.860396,-0.852316,-0.498267,-0.271549,-0.231825,0.234916,-0.108303,METAL_DEATH
-0.845937,-0.527729,-0.553253,-0.576778,-0.593731,-0.922577,-0.554366,-0.53987,-0.052606,-0.321623,ROCK_COLLEGE
-0.762235,-0.853145,-0.865912,-0.842844,-0.832122,-0.699867,-0.506667,-0.532125,0.097556,-0.136105,METAL_DEATH
-0.669711,-0.636136,-0.676308,-0.807291,-0.822413,-0.809507,-0.400563,-0.330048,0.144327,-0.192215,BLUES_CONTEMPORARY
-0.603157,-0.575544,-0.625601,-0.709541,-0.721442,-0.780009,-0.593991,-0.690723,-0.544396,-0.847138,COUNTRY_TRADITIONAL
-0.47748,-0.354889,-0.178925,-0.366067,-0.462302,-0.746602,-0.517183,-0.436015,-0.276124,-0.628712,POP_CONTEMPORARY
0.015942,-0.58299,-0.742928,-0.790279,-0.837892,-0.379209,-0.195681,-0.133251,0.162543,-0.18716,POP_CONTEMPORARY
-0.650518,-0.786714,-0.79314,-0.716202,-0.663135,-0.859351,-0.659906,-0.620489,-0.105285,-0.363326,BLUES_CONTEMPORARY
-0.469122,-0.644013,-0.705799,-0.746355,-0.793232,-0.775922,-0.596432,-0.698785,-0.522389,-0.828813,BIG_BAND
-0.474075,-0.320008,-0.369165,-0.589379,-0.639778,-0.737272,-0.473615,-0.456786,-0.324324,-0.657273,POP_INDIE
-0.691317,-0.787458,-0.732603,-0.69919,-0.718169,-0.74438,-0.701596,-0.698152,-0.219506,-0.439656,GRUNGE_EMO
-0.486148,-0.759396,-0.616054,-0.539874,-0.439667,-0.690893,-0.740469,-0.801936,-0.527164,-0.807304,ROCK_ALTERNATIVE
-0.789351,-0.704409,-0.707496,-0.677048,-0.67939,-0.886273,-0.618028,-0.606407,-0.093469,-0.348919,EXPERIMENTAL
-0.661972,-0.748031,-0.65396,-0.550945,-0.547906,-0.853576,-0.836376,-0.808801,-0.457893,-0.694427,ROCK_COLLEGE
-0.44312,-0.53008,-0.585502,-0.693159,-0.719223,-0.719414,-0.439061,-0.577187,-0.468085,-0.78572,JAZZ_CLASSIC
-0.337254,-0.633627,-0.644979,-0.668677,-0.666519,-0.423101,-0.431925,-0.364196,0.135465,-0.180589,ELECTRONICA
-0.828231,-0.597884,-0.571146,-0.486049,-0.482718,-0.898978,-0.735399,-0.678965,-0.263816,-0.529635,REGGAE
-0.592014,-0.228689,-0.113154,-0.181908,-0.155617,-0.7004,-0.161878,-0.06777,0.245747,0.005434,GRUNGE_EMO
-0.586751,-0.673917,-0.70983,-0.820432,-0.830902,-0.723856,-0.403756,-0.304348,0.167959,-0.175787,METAL_HEAVY
-0.345922,-0.659298,-0.676662,-0.788119,-0.812427,-0.481919,-0.319061,-0.271607,0.196514,-0.130039,METAL_DEATH
-0.9475,-0.801685,-0.769731,-0.676688,-0.657809,-0.968183,-0.734085,-0.747439,-0.298279,-0.517756,DANCE
-0.716545,-0.706251,-0.728854,-0.770747,-0.780083,-0.824256,-0.662535,-0.788242,-0.619969,-0.89291,ROCK_COLLEGE
-0.626993,-0.548109,-0.6471,-0.749415,-0.803384,-0.798134,-0.266479,-0.190283,0.13645,-0.20915,POP_CONTEMPORARY
-0.640613,-0.611131,-0.632178,-0.710981,-0.75656,-0.606841,-0.532019,-0.532125,-0.008296,-0.263743,POP_INDIE
-0.611515,-0.673251,-0.735149,-0.808011,-0.803994,-0.72741,-0.263474,-0.22056,0.202915,-0.145204,ROCK_NEO_PSYCHEDELIA
-0.632255,-0.773623,-0.780622,-0.765617,-0.756838,-0.71275,-0.500094,-0.494455,0.103956,-0.15405,ROCK_CONTEMPORARY
-0.463241,-0.638134,-0.690877,-0.762736,-0.788239,-0.643714,-0.414272,-0.381095,0.133496,-0.17705,ROCK_HARD
-0.385544,-0.437586,-0.614074,-0.638524,-0.745631,-0.690093,-0.258967,-0.303996,-0.33806,-0.663339,DANCE
-0.175979,-0.417989,-0.542857,-0.655446,-0.731262,-0.50422,-0.335775,-0.434255,-0.355045,-0.681284,POP_LATIN
-0.806686,-0.650519,-0.582461,-0.487669,-0.471401,-0.894358,-0.801878,-0.754374,-0.373508,-0.608745,DANCE
-0.802291,-0.790437,-0.846676,-0.891089,-0.877115,-0.796801,-0.264789,-0.294842,0.255102,-0.088336,FOLK_INTERNATIONAL
-0.479957,-0.664119,-0.703182,-0.756166,-0.782247,-0.507597,-0.346291,-0.412427,-0.297295,-0.661822,METAL_ALTERNATIVE
-0.690667,-0.430139,-0.514356,-0.669937,-0.701137,-0.865482,-0.437934,-0.576835,-0.486104,-0.792468,POP_CONTEMPORARY
-0.753444,-0.709504,-0.62645,-0.557156,-0.574591,-0.863883,-0.717934,-0.716916,-0.28154,-0.518514,POP_INDIE
-0.563226,-0.844993,-0.846676,-0.832763,-0.847712,-0.360195,-0.521315,-0.544094,0.076385,-0.154809,POP_INDIE
-0.294227,-0.679796,-0.754738,-0.843834,-0.827573,-0.371302,-0.303099,-0.241331,0.22507,-0.107039,METAL_HEAVY
-0.436929,-0.448168,-0.575955,-0.707741,-0.740693,-0.694802,-0.31493,-0.267383,0.107402,-0.22482,EXPERIMENTAL
-0.917165,-0.697119,-0.645262,-0.59775,-0.581415,-0.956188,-0.726197,-0.665517,-0.227384,-0.496777,RNB_SOUL
-0.397926,-0.660396,-0.73826,-0.820432,-0.861969,-0.361884,-0.338216,-0.245907,0.183714,-0.164666,METAL_HEAVY
-0.410618,-0.766765,-0.823338,-0.885059,-0.881886,-0.29036,-0.276808,-0.227953,0.22507,-0.130797,GRUNGE_EMO
-0.519269,-0.760376,-0.83338,-0.9036,-0.883551,-0.446912,-0.256901,-0.240275,0.25264,-0.084797,METAL_DEATH
-0.534747,-0.677758,-0.716832,-0.761656,-0.777365,-0.58454,-0.456714,-0.451857,0.11331,-0.172248,EXPERIMENTAL
-0.581179,-0.766804,-0.8343,-0.878848,-0.876394,-0.561706,-0.264225,-0.276888,0.263964,-0.062555,ROCK_COLLEGE
-0.89887,-0.347051,-0.333098,-0.549145,-0.637836,-0.950422,-0.373333,-0.228305,-0.098885,-0.489953,JAZZ_CLASSIC
-0.347779,-0.638487,-0.581471,-0.657696,-0.684494,-0.42088,-0.478498,-0.528252,-0.328902,-0.682548,ROCK_HARD
-0.299799,-0.548893,-0.559264,-0.576508,-0.576255,-0.506975,-0.476432,-0.417708,0.066539,-0.232402,ROCK_ALTERNATIVE
-0.497291,-0.671723,-0.659406,-0.751665,-0.765992,-0.593425,-0.43662,-0.415596,0.120203,-0.181094,POP_CONTEMPORARY
-0.340659,-0.352538,-0.309406,-0.482358,-0.531761,-0.685562,-0.62216,-0.62401,-0.464983,-0.763301,ROCK_HARD
-0.438787,-0.670704,-0.732178,-0.830693,-0.829792,-0.433319,-0.358873,-0.302588,0.191591,-0.139896,ROCK_HARD
-0.572822,-0.744817,-0.766124,-0.877588,-0.87939,-0.50422,-0.30216,-0.290618,0.227531,-0.102995,PUNK
-0.483052,-0.54419,-0.600919,-0.641494,-0.659528,-0.56215,-0.401878,-0.357507,0.119711,-0.201567,METAL_ALTERNATIVE
-0.332302,-0.661062,-0.709689,-0.780648,-0.795728,-0.616526,-0.336714,-0.303644,0.185683,-0.147226,GOSPEL
-0.778022,-0.794278,-0.744201,-0.670297,-0.659806,-0.858907,-0.725258,-0.713149,-0.247077,-0.46847,ROCK_CONTEMPORARY
-0.421142,-0.703508,-0.71075,-0.745995,-0.774924,-0.427099,-0.360188,-0.583876,-0.508407,-0.81241,METAL_HEAVY
-0.419285,-0.600235,-0.619165,-0.69775,-0.713786,-0.69649,-0.497089,-0.462419,0.044384,-0.246556,POP_LATIN
-0.59449,-0.676073,-0.686563,-0.789919,-0.81975,-0.654998,-0.452394,-0.402922,0.125126,-0.171995,POP_INDIE
-0.181241,-0.74223,-0.796818,-0.846445,-0.836949,-0.282363,-0.392864,-0.624362,-0.561135,-0.848326,ROCK_ALTERNATIVE
-0.552082,-0.544582,-0.615205,-0.648875,-0.66785,-0.705109,-0.452582,-0.463827,0.071462,-0.213446,METAL_ALTERNATIVE
-0.543724,-0.65099,-0.637553,-0.689019,-0.714286,-0.669303,-0.562066,-0.501144,-0.001895,-0.294326,POP_INDIE
-0.173812,-0.483833,-0.628925,-0.714491,-0.734868,-0.485562,-0.39061,-0.518747,-0.44396,-0.763124,METAL_ALTERNATIVE
-0.816778,-0.589653,-0.539109,-0.567777,-0.629903,-0.874012,-0.575023,-0.528956,-0.059991,-0.340073,POP_INDIE
-0.535056,-0.72134,-0.738331,-0.840324,-0.860804,-0.548734,-0.360751,-0.340257,0.19356,-0.12827,METAL_DEATH
-0.557963,-0.759632,-0.783098,-0.878308,-0.869515,-0.500578,-0.324695,-0.325823,0.228516,-0.088336,GRUNGE_EMO
-0.576846,-0.711268,-0.727369,-0.865257,-0.873398,-0.521368,-0.306854,-0.295195,0.215223,-0.104764,METAL_DEATH
-0.564154,-0.645699,-0.638685,-0.671017,-0.677282,-0.754598,-0.503662,-0.446224,0.068016,-0.236446,ROCK_NEO_PSYCHEDELIA
-0.899025,-0.794983,-0.659477,-0.529973,-0.502802,-0.966113,-0.875305,-0.895406,-0.621889,-0.854897,JAZZ_CLASSIC
-0.719827,-0.43837,-0.451697,-0.644284,-0.676283,-0.794847,-0.526385,-0.645837,-0.502449,-0.789865,HIP_HOP_RAP
-0.514626,-0.74176,-0.723904,-0.649505,-0.636893,-0.673212,-0.623099,-0.618377,-0.082638,-0.316062,RNB_SOUL
-0.308466,-0.470508,-0.551273,-0.707021,-0.773592,-0.593425,-0.414648,-0.320894,0.068016,-0.268798,ROCK_CONTEMPORARY
-0.528246,-0.747051,-0.723833,-0.747705,-0.77337,-0.670546,-0.660094,-0.780144,-0.603574,-0.88644,POP_INDIE
-0.569416,-0.624848,-0.650919,-0.787849,-0.801775,-0.730342,-0.34216,-0.22232,0.150727,-0.215215,DANCE
-0.468813,-0.770919,-0.767397,-0.785149,-0.800333,-0.480053,-0.531268,-0.502904,0.0626,-0.208644,REGGAE
-0.314967,-0.531648,-0.486987,-0.633663,-0.657753,-0.497468,-0.407136,-0.396233,-0.229353,-0.605712,ROCK_HARD
-0.785854,-0.75242,-0.72157,-0.735914,-0.764161,-0.900044,-0.773897,-0.840873,-0.629323,-0.896828,BLUES_CONTEMPORARY
-0.551153,-0.556339,-0.497878,-0.574257,-0.619584,-0.694802,-0.506291,-0.427566,0.016321,-0.297612,POP_INDIE
-0.588299,-0.647149,-0.63727,-0.694689,-0.708571,-0.743225,-0.535962,-0.471924,0.025675,-0.276128,POP_CONTEMPORARY
-0.716484,-0.42622,-0.478289,-0.544734,-0.585853,-0.882719,-0.66723,-0.650801,-0.429584,-0.741691,ROCK_HARD
-0.769447,-0.452479,-0.512588,-0.607291,-0.624632,-0.879076,-0.441127,-0.494455,-0.399355,-0.727284,HIP_HOP_RAP
-0.384306,-0.767039,-0.760679,-0.850315,-0.872178,-0.415193,-0.432488,-0.426157,0.148758,-0.145457,ROCK_COLLEGE
-0.428881,-0.715383,-0.688402,-0.737174,-0.766602,-0.575744,-0.548357,-0.642669,-0.471876,-0.806925,POP_INDIE
-0.427024,-0.714403,-0.75686,-0.875968,-0.882607,-0.399911,-0.335587,-0.277944,0.20833,-0.127764,ROCK_NEO_PSYCHEDELIA
-0.439715,-0.659612,-0.727581,-0.806301,-0.833287,-0.61155,-0.344977,-0.487414,-0.404771,-0.742196,METAL_DEATH
-0.437239,-0.539095,-0.529491,-0.60108,-0.643994,-0.535584,-0.428545,-0.399754,0.087217,-0.20738,METAL_DEATH
-0.556725,-0.585734,-0.555233,-0.676778,-0.749015,-0.53665,-0.53446,-0.444464,-0.00288,-0.322381,POP_INDIE
-0.503792,-0.642642,-0.63232,-0.694599,-0.703578,-0.74598,-0.504225,-0.408203,0.074416,-0.252622,ROCK_HARD
-0.424547,-0.725103,-0.764427,-0.863276,-0.86491,-0.394847,-0.346103,-0.278296,0.197007,-0.152028,ROCK_ALTERNATIVE
-0.180932,-0.346267,-0.48041,-0.640144,-0.706075,-0.622479,-0.361127,-0.319134,0.034537,-0.273095,DANCE
